lien,name,tagline,price,dates
https://mapara.ma/gommages-et-exfoliants-visage/3682-placentor-vegetal-creme-ultra-exfoliante-75g.html,PLACENTOR Végétal,CRÈME ULTRA EXFOLIANTE 75G,"218,00",2022-08-15 16:11:00.985809
https://mapara.ma/gel-douche-savon-liquide-gommage/2474-laino-shampooing-douche-3-en-1-monoi-100ml.html,LAINO,SHAMPOOING DOUCHE 3 EN 1 MONOÏ 100ML,"25,00",2022-08-15 16:11:00.986431
https://mapara.ma/shampooing-doux-et-frequent/2477-laino-shampooing-douche-3-en-1-the-vert-200ml.html,LAINO,SHAMPOOING DOUCHE 3 EN 1 THÉ VERT 200ML,"38,00",2022-08-15 16:11:00.986979
https://mapara.ma/matifiants-hydratants/375-bcombio-organic-fluide-hydratant-matifiant-50-ml.html,BcomBIO ORGANIC,FLUIDE HYDRATANT MATIFIANT 50 ML,"140,00",2022-08-15 16:11:00.987439
https://mapara.ma/shampooing-doux-et-frequent/2476-laino-shampooing-douche-3-en-1-the-vert-100ml.html,LAINO,SHAMPOOING DOUCHE 3 EN 1 THÉ VERT 100ML,"38,00",2022-08-15 16:11:00.987892
https://mapara.ma/gel-douche-savon-liquide-gommage/376-bcombio-organic-gel-douche-200-ml.html,BcomBIO ORGANIC,GEL DOUCHE 200 ML,"88,00",2022-08-15 16:11:00.988367
https://mapara.ma/soins-hydratation-peaux-seches-et-atopiques/3683-placentor-vegetal-creme-ultra-hydratante-et-regeneratrice-200ml.html,PLACENTOR Végétal,CRÈME ULTRA-HYDRATANTE ET RÉGÉNÉRATRICE 200ML,"198,00",2022-08-15 16:11:00.988898
https://mapara.ma/shampooing-doux-et-frequent/2472-laino-shampooing-douche-3-en-1-agrumes-100ml.html,LAINO,SHAMPOOING DOUCHE 3 EN 1 AGRUMES 100ML,"36,00",2022-08-15 16:11:00.989431
https://mapara.ma/shampooing-doux-et-frequent/2473-laino-shampooing-douche-3-en-1-agrumes-200ml.html,LAINO,SHAMPOOING DOUCHE 3 EN 1 AGRUMES 200ML,"38,00",2022-08-15 16:11:02.269558
https://mapara.ma/gel-douche-savon-liquide-gommage/377-bcombio-organic-gel-nettoyant-2-en-1-corps-cheveux-500-ml.html,BcomBIO ORGANIC,GEL NETTOYANT 2 EN 1 CORPS & CHEVEUX 500 ML,"108,00",2022-08-15 16:11:02.270218
https://mapara.ma/eau-tonique-lotion-/3684-placentor-vegetal-eau-micellaire-tous-types-de-peaux-400-ml.html,PLACENTOR Végétal,EAU MICELLAIRE TOUS TYPES DE PEAUX 400 ML,"132,00",2022-08-15 16:11:02.271210
https://mapara.ma/soins-peau-grasse-mixte-et-acne/125-algotherm-algo-clear-gel-nettoyant-150ml.html,ALGOTHERM,ALGO CLEAR GEL NETTOYANT 150ML,"206,00",2022-08-15 16:11:02.271718
https://mapara.ma/gel-douche-savon-liquide-gommage/380-bcombio-organic-gommage-moussant-corps-200-ml.html,BcomBIO ORGANIC,GOMMAGE MOUSSANT CORPS 200 ML,"140,00",2022-08-15 16:11:02.272234
